Threshold,Homogenity,Completeness,V-Measure,Mutual Info,Adj. Mut. Inf,Shill,HOM std,COM std,VME std,MI std,AMI std,Shill std
5.0999999999999996,0.99234594332690951,0.87425475506948636,0.92955226786714551,2.9319793494566562,0.85818946812295205,0.82691104421614769,0.0022340664711159508,0.0078074460530626793,0.0051883771793273725,0.015518945843628002,0.0088052365245206189,0.0039809665617046627
5.5999999999999996,0.99195122054479956,0.88736440238737713,0.9366926753898499,2.9340167703476983,0.87353789699202944,0.82810958161515968,0.0018060221621931337,0.012710231800933502,0.0067016735277225124,0.01493551955917752,0.01434622210842562,0.0025576957536063067
6.0999999999999996,0.99095167193434486,0.89780989748447904,0.94207176254553282,2.9278481468843793,0.88570543703886118,0.82691104421614769,0.0015566049853824224,0.0070528629238043733,0.0042500051068615494,0.01224310317701255,0.0080519042796394508,0.0039809665617046627
6.5999999999999996,0.9890006810191313,0.90330013644009066,0.94417330678302314,2.9253287512578185,0.89221151001128329,0.82810958161515968,0.0035937568838190323,0.01007451045532492,0.005450749296399447,0.023124525827750347,0.011392371981783589,0.0025576957536063067
7.0999999999999996,0.98793491465247585,0.91080906819656549,0.94778610544952746,2.9275766242781467,0.90099476480932383,0.82695536727480479,0.0016749039728577169,0.0086846391370174903,0.0050775884226794887,0.023039468293161339,0.009837499823142002,0.002318145349648621
7.5999999999999996,0.98367124496823932,0.91117664088062589,0.94600364851544327,2.9143076842253435,0.90161546309351426,0.82546974426362851,0.0041803456499507905,0.0094723687477113096,0.0051625521784649606,0.02455684924952516,0.010670438924351393,0.0035365500701379253
8.0999999999999996,0.96271765387323183,0.91739278970691218,0.93938877211671312,2.8529243132077697,0.90858177182254529,0.82695536727480479,0.012003495101230072,0.011478004914780736,0.0048297887250684018,0.046647354692998327,0.012853264161202549,0.002318145349648621
8.5999999999999996,0.95615285698744668,0.91510610316764573,0.93513066287623425,2.8327484626333761,0.90613837463044311,0.82546974426362851,0.0096594079759781248,0.0075777317463817506,0.005310146107920328,0.032859775714265356,0.0085618393678071423,0.0035365500701379253
9.0999999999999996,0.93519442789136309,0.92155676221153249,0.92813553156040318,2.7715193982413897,0.9074223068345415,0.82695536727480479,0.028138650423837012,0.0083120927044971135,0.016222320352435676,0.093032754890402192,0.024137710399765519,0.002318145349648621
9.5999999999999996,0.93119549198841312,0.92251343763130156,0.92637834992141421,2.7589126571594447,0.8992869503089207,0.82546974426362851,0.043385731102868912,0.011146255118536621,0.02455363600971602,0.13170744636675841,0.033653794839716644,0.0035365500701379253
10.1,0.90441195605254854,0.92562817125136654,0.91441474113786758,2.6800064696022625,0.88645108142095419,0.82695536727480479,0.045186286611875612,0.0068672794881989938,0.025499080094499207,0.1344604974133955,0.042120714266833365,0.002318145349648621
10.6,0.88733373715650521,0.92955743890200415,0.90710884300894912,2.6288850436272724,0.86853357476269899,0.82546974426362851,0.058125716215579909,0.012597298312364653,0.033048388713925771,0.17330906597739698,0.05252270077583971,0.0035365500701379253
11.1,0.88463291217836471,0.93383166269646034,0.90819823993386584,2.6217836964709802,0.87328355786494838,0.82695536727480479,0.041691687798598359,0.014886989123252672,0.026761056879685805,0.13191758787000399,0.043863588550393358,0.002318145349648621
